05/11/2020                                                                         Dynamic List Display                                                                                1

Part Number / ESN Code By Supplier

	Vendor Number	Vendor Name	Material No	Material Description	Mat Group	PO Date Range	Plant	PO Net Order Value	PO Net Quantity
	10002419	Siemens Industry, Inc.	S55802-Y148	CMD.04  LMS MICRO DONGLE	QZA	05/04/2020-05/05/2020	B100	           606.00	         6.000
	10002419	Siemens Industry, Inc.	S55842-Z118	PXG3.W200-1  BACnet/IP Web Interface	MRF	05/04/2020-05/04/2020	B100	           826.62	         1.000
	10002419	Siemens Industry, Inc.	S55842-Z119	PXA.V40  wall mounting-kit PXM40	JDE	05/04/2020-05/08/2020	B100	           147.00	         2.000
	10002419	Siemens Industry, Inc.	S55842-Z120	PXA.V50  wall mounting-kit PXM50	JDE	05/01/2020-05/05/2020	B100	           330.72	         3.000
	10002419	Siemens Industry, Inc.	SAS61.03U	SAS ELEC/MECH ACT, 0-10VDC, 30 SEC, NSR	OMB	05/06/2020-05/08/2020	B100	         2,173.50	        23.000
	10002419	Siemens Industry, Inc.	SAS61.33U	SAS ELEC/MECH ACT, 0-10VDC, 30 SEC, SR	OMB	05/01/2020-05/08/2020	B100	         2,751.00	        21.000
	10002419	Siemens Industry, Inc.	SAS81.03U	SAS ELEC/MECH ACT, 3P, 30 SEC ,NSR	OMB	05/04/2020-05/04/2020	B100	           177.02	         2.000
	10002419	Siemens Industry, Inc.	SAS81.33U	SAS ELEC/MECH ACT, 3P, 30 SEC, SR	OMB	05/04/2020-05/04/2020	B100	           516.32	         4.000
	10002419	Siemens Industry, Inc.	SAX61.03U	ELEC/MECH ACT,0-10VDC,30S,NSR	OMB	05/01/2020-05/08/2020	B100	         1,993.68	        13.000
	10002419	Siemens Industry, Inc.	SAX81.03U	ELEC/MECH ACT,3P,30S,NSR	OMB	05/07/2020-05/07/2020	B100	           132.96	         1.000
	10002419	Siemens Industry, Inc.	SCT-R16-A4-U	CT FOR MD PWR METER 4000A 16 IN ROCOIL	OFA	05/01/2020-05/01/2020	B100	           255.84	         3.000
	10002419	Siemens Industry, Inc.	SCT-SCS-0050-U	CT FOR MD PWR METER 50A SMALL SPLT CORE	OFA	05/07/2020-05/07/2020	B100	            43.07	         1.000
	10002419	Siemens Industry, Inc.	SFA11U	ZONE VLV ACT.NC,120V,ON/OFF	OMH	05/08/2020-05/08/2020	B100	            67.02	         2.000
	10002419	Siemens Industry, Inc.	SFA71U	ZONE VLV ACT.NC,24V, ON/OFF	OMH	05/01/2020-05/08/2020	B100	         1,273.38	        38.000
	10002419	Siemens Industry, Inc.	SFA71U/25G	Zone Act NC 24V 2P SR order mult of 10	OMH	05/08/2020-05/08/2020	B100	            72.50	         2.000
	10002419	Siemens Industry, Inc.	SFA71UG	Zone Act NC 24V 2P SR order mult of 10	OMH	05/01/2020-05/01/2020	B100	           335.10	        10.000
	10002419	Siemens Industry, Inc.	SFP11U	ZONE VLV ACT.NO,120V,ON/OFF	OMH	05/04/2020-05/04/2020	B100	            33.51	         1.000
	10002419	Siemens Industry, Inc.	SFP71U	ZONE VLV ACT.NO,24V, ON/OFF	OMH	05/04/2020-05/08/2020	B100	         1,206.36	        36.000
	10002419	Siemens Industry, Inc.	SFP71UG	Zone Act NO 24V 2P SR order mult of 10	OMH	05/06/2020-05/06/2020	B100	         3,351.00	       100.000
	10002419	Siemens Industry, Inc.	SKB62U	E/H ACTUATOR 20MM 24VAC MOD SR	OMH	05/05/2020-05/11/2020	B100	         4,928.64	         8.000
	10002419	Siemens Industry, Inc.	SKC62U	E/H ACTUATOR 40MM 24VAC MOD SR	OMH	05/01/2020-05/07/2020	B100	         4,704.42	         7.000
	10002419	Siemens Industry, Inc.	SKC62UA	E/H ACTUATOR 40MM 24VAC MOD SR, ADVANCED	OMH	05/01/2020-05/08/2020	B100	         1,478.34	         2.000
	10002419	Siemens Industry, Inc.	SKD62U	ELEC/HYD ACT,24VAC,0-10VDC,SR	OMH	05/01/2020-05/09/2020	B100	        11,788.59	        33.000
	10002419	Siemens Industry, Inc.	SKD62UA	ELEC/HYD ACT,24VAC,0-10VDC,SR, ADVANCED	OMH	05/01/2020-05/04/2020	B100	           782.50	         2.000
	10002419	Siemens Industry, Inc.	SLX-8000	SLX-8000 Building Controller - hw	QZA	05/04/2020-05/04/2020	B100	         5,753.10	        10.000
	10002419	Siemens Industry, Inc.	SLX-SUP-DEMO	SLX N4 Supervisor Demo - sw	QZA	05/07/2020-05/07/2020	B100	           492.00	         2.000
	10002419	Siemens Industry, Inc.	SMA-8005-1YR-INIT	SMA-8005 - init 18m sw maintenance - lic	QZA	05/01/2020-05/07/2020	B100	           140.96	         4.000
	10002419	Siemens Industry, Inc.	SMA-8025-1YR	SMA-8025 - 1y software maintenance - lic	QZA	05/06/2020-05/06/2020	B100	            96.03	         1.000
	10002419	Siemens Industry, Inc.	SMA-8025-1YR-INIT	SMA-8025 - init 18m sw maintenance - lic	QZA	05/01/2020-05/08/2020	B100	           576.18	         6.000
	10002419	Siemens Industry, Inc.	SMA-8025-3YR	SMA-8025 - 3y software maintenance - lic	QZA	05/04/2020-05/04/2020	B100	         1,920.80	        10.000
	10002419	Siemens Industry, Inc.	SMA-8100-1YR-INIT	SMA-8100 - init 18m sw maintenance - lic	QZA	05/01/2020-05/07/2020	B100	         2,300.08	         8.000
	10002419	Siemens Industry, Inc.	SMA-8100-3YR	SMA-8100 - 3y software maintenance - lic	QZA	05/07/2020-05/07/2020	B100	           575.01	         1.000
	10002419	Siemens Industry, Inc.	SMA-8200-1YR-INIT	SMA-8200 - init 18m sw maintenance - lic	QZA	05/05/2020-05/06/2020	B100	         1,322.52	         3.000
	10002419	Siemens Industry, Inc.	SMART2-N4	SMART2 DRIVER  NIAGARA 4 - LIC	QZA	05/01/2020-05/05/2020	B100	         5,318.65	         5.000
	10002419	Siemens Industry, Inc.	SQV91P30U	24V PICV SR ACTUATOR 3P/0-10V NO	OMB	05/05/2020-05/06/2020	B100	           808.90	         2.000
	10002419	Siemens Industry, Inc.	SSA61U	24V, 0-10V, NC, NSR VALVE ACT	OMH	05/01/2020-05/01/2020	B100	        49,280.00	       770.000
	10002419	Siemens Industry, Inc.	SSA81U	24V, 3 POS, NC, NSR VALVE ACT	OMH	05/05/2020-05/07/2020	B100	           846.34	        22.000
	10002419	Siemens Industry, Inc.	SSB61U	ELEC-MECHANC VALVE ACTUATOR 24	OMH	05/04/2020-05/08/2020	B100	         1,422.09	        23.000
	10002419	Siemens Industry, Inc.	SSB81U	ELEC-MECHANC VALVE ACTUATOR 24	OMH	05/01/2020-05/07/2020	B100	         2,075.36	        56.000
	10002419	Siemens Industry, Inc.	SSC61.5U	ELEC-MECHANC VALVE ACTUATOR 24	OMH	05/01/2020-05/09/2020	B100	         2,273.78	        23.000
	10002419	Siemens Industry, Inc.	SSC61U	ELEC-MECHANC VALVE ACTUATOR 24	OMH	05/01/2020-05/11/2020	B100	         1,566.30	        23.000
	10002419	Siemens Industry, Inc.	SSC81.5U	ELEC-MECHANC VALVE ACTUATOR 24	OMH	05/07/2020-05/09/2020	B100	         4,984.72	        52.000
	10002419	Siemens Industry, Inc.	SSC81U	ELEC-MECHANC VALVE ACTUATOR 24	OMH	05/01/2020-05/11/2020	B100	         5,121.76	       119.000
	10002419	Siemens Industry, Inc.	SSD61.5U	24V, 0-10V SR PICV ACTUATOR	OMB	05/06/2020-05/06/2020	B100	            94.09	         1.000
	10002419	Siemens Industry, Inc.	SSD61U	24V, 0-10V NSR PICV ACTUATOR	OMB	05/05/2020-05/08/2020	B100	           364.98	         6.000
	10002419	Siemens Industry, Inc.	SSD81.5U	24V, 3 POS SR PICV ACTUATOR	OMB	05/07/2020-05/07/2020	B100	            70.57	         1.000
	10002419	Siemens Industry, Inc.	SSD81U	24V, 3 POS NSR PICV ACTUATOR	OMB	05/01/2020-05/05/2020	B100	        10,965.02	       253.000
	10002419	Siemens Industry, Inc.	SUP-0-SMA-1YR	SUP-0 - 1y software maintenance - lic	QZA	05/06/2020-05/06/2020	B100	           123.40	         2.000
	10002419	Siemens Industry, Inc.	SUP-0-SMA-INIT	SUP-0-SMA-INIT  SUP-0 Initial 18mo maint	QZA	05/07/2020-05/07/2020	B100	           123.40	         2.000
	10002419	Siemens Industry, Inc.	SUP-1-SMA-3YR	SUP-1 - 3y software maintenance - lic	QZA	05/04/2020-05/04/2020	B100	           173.90	         1.000
	10002419	Siemens Industry, Inc.	SUP-1-SMA-INIT	SUP-1-SMA-INIT  SUP-1 Initial 18mo maint	QZA	05/05/2020-05/05/2020	B100	            87.14	         1.000
	10002419	Siemens Industry, Inc.	SUP-10-SMA-3YR	SUP-10 - 3y software maintenance - lic	QZA	05/07/2020-05/07/2020	B100	           628.31	         1.000
	10002419	Siemens Industry, Inc.	SUP-10-SMA-INIT	SUP-10-SMA-INIT  SUP-10 Ini 18mo maint	QZA	05/08/2020-05/08/2020	B100	           314.15	         1.000
	10002419	Siemens Industry, Inc.	SUP-100-SMA-INIT	SUP-100-SMA-INIT  SUP-100 Ini 18mo maint	QZA	05/01/2020-05/01/2020	B100	           476.84	         1.000
	10002419	Siemens Industry, Inc.	SUP-2-SMA-1YR	SUP-2 - 1y software maintenance - lic	QZA	05/05/2020-05/05/2020	B100	           112.20	         1.000
	10002419	Siemens Industry, Inc.	SUP-2-SMA-INIT	SUP-2-SMA-INIT  SUP-2 Initial 18mo maint	QZA	05/06/2020-05/06/2020	B100	           112.20	         1.000
	10002419	Siemens Industry, Inc.	SUP-3-SMA-1YR	SUP-3 - 1y software maintenance - lic	QZA	05/05/2020-05/05/2020	B100	           137.63	         1.000
	10002419	Siemens Industry, Inc.	SUP-3-SMA-INIT	SUP-3-SMA-INIT  SUP-3 Initial 18mo maint	QZA	05/06/2020-05/06/2020	B100	           137.63	         1.000
	10002419	Siemens Industry, Inc.	SUP-DEVICE-200	Supervisor Upgrade by 200 devices	QZA	05/07/2020-05/07/2020	B100	         3,679.68	         1.000
	10002419	Siemens Industry, Inc.	SUP-DEVICE-25	Supervisor Upgrade by 25 devices	QZA	05/07/2020-05/07/2020	B100	           754.03	         1.000
	10002419	Siemens Industry, Inc.	SUP-DEVICE-50	Supervisor Upgrade by 50 devices	QZA	05/04/2020-05/06/2020	B100	         4,524.18	         3.000
	10002419	Siemens Industry, Inc.	T-SUP-0	TALON N4 SUP with 0 niagara connect - sw	QZA	05/06/2020-05/07/2020	B100	         1,442.44	         4.000
	10002419	Siemens Industry, Inc.	T-SUP-1	TALON N4 SUP - 1 niagara connect - sw	QZA	05/04/2020-05/05/2020	B100	         1,015.88	         2.000
	10002419	Siemens Industry, Inc.	T-SUP-10	TALON N4 SUP - 10 niagara connect - sw	QZA	05/07/2020-05/08/2020	B100	         3,671.68	         2.000
	10002419	Siemens Industry, Inc.	T-SUP-100	TALON N4 SUP w. 100 niagara connect - sw	QZA	05/01/2020-05/01/2020	B100	         2,786.54	         1.000
	10002419	Siemens Industry, Inc.	T-SUP-2	TALON N4 SUP with 2 niagara connect - sw	QZA	05/05/2020-05/06/2020	B100	         1,311.32	         2.000
	10002419	Siemens Industry, Inc.	T-SUP-3	TALON N4 SUP with 3 niagara connect- sw	QZA	05/05/2020-05/06/2020	B100	         1,606.00	         2.000
	10002419	Siemens Industry, Inc.	TC-TRG-CASE	TC-TRG-CASE  TALON CERT TRAINING CASE	IEF	05/06/2020-05/06/2020	B100	         4,012.28	         1.000
	10002419	Siemens Industry, Inc.	TC1000-E96.T	TALON MODULAR	MQG	05/07/2020-05/08/2020	B100	         5,304.80	         4.000
	10002419	Siemens Industry, Inc.	TC16.2-EF32.T	TALON 16PT BACNET IP RS485 ENABLED	MRF	05/04/2020-05/07/2020	B100	         2,731.35	         5.000
	10002419	Siemens Industry, Inc.	TC16.3-UCM.T	TALON 16 PT, UEC BAC MSTP RS485	MRF	05/07/2020-05/07/2020	B100	         1,313.00	         4.000
	10002419	Siemens Industry, Inc.	TC16.3-UCMR.T	TALON 16 PT, UEC BAC MSTP RS485,ROOFTOP	MRF	05/06/2020-05/06/2020	B100	           709.02	         2.000
	10002419	Siemens Industry, Inc.	TC24.2-EF32.T	TALON 24PT BACNET IP RS485 ENABLED	MRF	05/01/2020-05/07/2020	B100	        13,697.20	        20.000
	10002419	Siemens Industry, Inc.	TC24.3-UCM.T	TALON 24PT,TC UNITARY EQPT BAC MSTP	MRF	05/01/2020-05/07/2020	B100	         1,566.00	         4.000
	10002419	Siemens Industry, Inc.	TC36-E.T	TALON 36PT, BACNET IP/ MSTP	MRF	05/01/2020-05/01/2020	B100	           959.55	         1.000
	10002419	Siemens Industry, Inc.	TC36-EF.T	TALON 36PT, BACNET IP/MSTP,TXIO,RS485	MRF	05/04/2020-05/07/2020	B100	        10,690.64	         8.000
	10002419	Siemens Industry, Inc.	TNM-8000	TNM-8000 Building Controller - hw	QZA	05/01/2020-05/07/2020	B100	         9,780.27	        17.000
	10002419	Siemens Industry, Inc.	TNM-8000-EXPORT	TNM-8000 Build Controller - non US - hw	MRF	05/08/2020-05/08/2020	B100	           575.31	         1.000
	10002419	Siemens Industry, Inc.	TNM-834	TNM-834  TNM-8000 limited w. 34IO - hw	QZA	05/01/2020-05/01/2020	B100	         2,370.81	         3.000
	10002419	Siemens Industry, Inc.	TXA1.K-48	@ADDRESS KEY 25-48	FFM	05/01/2020-05/11/2020	B100	           270.71	        23.000
	10002419	Siemens Industry, Inc.	TXA1.K-72	@ADDRESS KEY 49-72	FFM	05/01/2020-05/08/2020	B100	           105.93	         9.000
	10002419	Siemens Industry, Inc.	TXA1.K12	@ADDRESS KEY 1-12 + RESET KEY	FFM	05/01/2020-05/08/2020	B100	           201.63	        33.000
	10002419	Siemens Industry, Inc.	TXA1.K24	@ADDRESS KEY 1-24	FFM	05/01/2020-05/11/2020	B100	         4,825.70	       410.000
	10002419	Siemens Industry, Inc.	TXA1.LLT-P100	@LABELS_TX-I/O, 100/PKG LETTER FORMAT	IHA	05/02/2020-05/08/2020	B100	           163.12	         4.000
	10002419	Siemens Industry, Inc.	TXB1.P1	BUS INTERFACE MODULE FOR P1	MRF	05/01/2020-05/10/2020	B100	        31,023.59	       167.000
	10002419	Siemens Industry, Inc.	TXB3.M	TXB3.M  BUS INTERFACE MODULE-BN MS/TP	ONB	05/05/2020-05/06/2020	B100	           650.04	         3.000
	10002419	Siemens Industry, Inc.	TXM1.16D	16 DIGITAL INPUT MODULE	ONB	05/01/2020-05/11/2020	B100	        34,490.30	       215.000
	10002419	Siemens Industry, Inc.	TXM1.6R	6 RELAY OUTPUT MODULE	ONB	05/01/2020-05/11/2020	B100	        24,760.12	       154.000
	10002419	Siemens Industry, Inc.	TXM1.6R-M	6 RELAY OUTPUT MODULE W/OVD	ONB	05/01/2020-05/11/2020	B100	        34,578.60	       140.000
	10002419	Siemens Industry, Inc.	TXM1.8D	8 DIGITAL INPUT MODULE	ONB	05/01/2020-05/08/2020	B100	         2,139.60	        20.000
	10002419	Siemens Industry, Inc.	TXM1.8U	8 UNIVERSAL I/O MODULE	ONB	05/01/2020-05/11/2020	B100	        17,226.56	        82.000
	10002419	Siemens Industry, Inc.	TXM1.8U-ML	8 UNIV I/O MODULE W/ OVD&LCD	ONB	05/01/2020-05/08/2020	B100	        11,602.84	        34.000
	10002419	Siemens Industry, Inc.	TXM1.8X	8 UNIV I/O MODULE W/ 4-20MA	ONB	05/01/2020-05/11/2020	B100	        40,372.64	       154.000
	10002419	Siemens Industry, Inc.	TXM1.8X-ML	8 UNIV I/O W/ 4-20MA, OVD&LCD	ONB	05/01/2020-05/11/2020	B100	       121,249.98	       302.000
	10002419	Siemens Industry, Inc.	TXS1.12F10	24VDC SUPPLY 1200MA, 10 A FUSE	MBA	05/08/2020-05/08/2020	B100	           590.08	         4.000
	10002419	Siemens Industry, Inc.	TXS1.12F4	24VDC SUPPLY 1200MA, 4 A FUSE	MBA	05/01/2020-05/11/2020	B100	        26,164.08	       216.000
	10002419	Siemens Industry, Inc.	TXS1.EF4	BUS CONNECTION MODULE, 4A FUSE	MBA	05/01/2020-05/11/2020	B100	         2,274.48	        72.000
	10002419	Siemens Industry, Inc.	VA-044N024F-10308	BV, 2W, 0.75", 6.3Cv, BR, NO, NS, Flt	OMI	05/08/2020-05/08/2020	B100	           188.82	         3.000
	10002419	Siemens Industry, Inc.	VA-250GSX024P	250lb., SR, 24V, 0-10V	OMB	05/08/2020-05/08/2020	B100	           350.22	         1.000
	10002419	Siemens Industry, Inc.	VBA310.F330XBT300	VFD-BY,480V,10HP,NEMA3R,BT300	MRF	05/07/2020-05/07/2020	B100	         1,891.27	         1.000
	10002419	Siemens Industry, Inc.	VBA315.F330XBT300	VFD-BY,480V,15HP,NEMA3R,BT300	MRF	05/06/2020-05/06/2020	B100	         6,650.94	         3.000
	10002419	Siemens Industry, Inc.	VMP42.09(2)	TD-0024 - 2 WAY VALVE ASSEMBLY, .29 CV.E	OMH	05/04/2020-05/04/2020	B100	            62.42	         1.000
	10002419	Siemens Industry, Inc.	VMP42.12(2)	TD-0024 - 2-WAY VALVE ASSEMBLY, 1.17 CV	OMH	05/04/2020-05/08/2020	B100	           436.94	         7.000
	10002419	Siemens Industry, Inc.	VMP42.13(2)	TD-0024 - 2 WAY VALVE ASSEMBLY, 1.87 CV	OMH	05/04/2020-05/06/2020	B100	           466.56	         6.000
	10002419	Siemens Industry, Inc.	VMP42.14(2)	TD-0024 - 2 WAY VALVE ASSEMBLY, 2.92 CV	OMH	05/07/2020-05/08/2020	B100	           311.04	         4.000
	10002419	Siemens Industry, Inc.	VVP45.10-1	3/8" 2W EU valve 1kvs 8wk lead time	OMH	05/04/2020-05/04/2020	B100	           242.82	         6.000
	10002419	Siemens Industry, Inc.	WPM-8000	JACE-8000 Wall Adapter - hw	MRF	05/01/2020-05/01/2020	B100	            30.76	         1.000
	10002419	Siemens Industry, Inc.	XT-221-M1	221 LB-IN, 0-10VDC, PLENUM, VT	OMB	05/01/2020-05/01/2020	B100	         2,761.44	        24.000
	10002419	Siemens Industry, Inc.	XT-44-F1/B	NSR, 44 LB-IN, FLOATING, 24 VAC	OMB	05/01/2020-05/01/2020	B100	         2,840.82	         3.000
	10002419	Siemens Industry, Inc.	XT-44-M1/B	44 LB-IN, 0-10VDC, PLENUM, VT, BULK 24	OMB	05/01/2020-05/01/2020	B100	         1,483.83	         1.000
	10002419	Siemens Industry, Inc.	XT-88-M1	88 LB-IN, 0-10VDC, PLENUM, VT	OMB	05/01/2020-05/01/2020	B100	           933.12	        12.000
	10002419	Siemens Industry, Inc.	Z155/100	4" BLANKING FLANGE	OMH	05/07/2020-05/07/2020	B100	           395.37	         3.000
	10002419	Siemens Industry, Inc.	Z155/80	3" BLANKING FLANGE	OMH	05/07/2020-05/07/2020	B100	         1,824.15	        15.000
	10002419	Siemens Industry, Inc.	ZM101/A	X-BODY I'FACE 0-10VDC 40W IP54	OMA	05/05/2020-05/08/2020	B100	           961.38	         7.000
	10002419	Siemens Industry, Inc.	ZM250	CTRL SIGNAL MODULE W/FBK 3-4"	OMA	05/05/2020-05/05/2020	B100	           267.90	         1.000
	10023100	Siemens Limited	A7F30052057	LAU 2_5 @14_21 CASINO	QHQ	05/04/2020-05/11/2020	B100	         3,586.00	       163.000
	10029174	Enlighted, Inc.	A7F30099881	Enlighted Remote Control Wall Switch	MOA	05/08/2020-05/08/2020	B100	           700.00	        20.000
	10029174	Enlighted, Inc.	A7F30101142	SU-5E Micro Sensor Unit, Enl ONE	MOA	05/08/2020-05/08/2020	B100	           800.00	        40.000
	30000065	GRAYBAR ELECTRIC COMPANY INC	A7F30048859	SFD212MG4YA06D07-S-Flex Enclosed AC Driv	PFF	05/08/2020-05/08/2020	B100	         3,616.23	         1.000
	30001098	DELL MARKETING LP	A7F30002387	LAPTOP, DESKTOP, TOWER PER QUOTE	NNA	05/01/2020-05/07/2020	B100	         7,933.09	         9.000
	30001098	DELL MARKETING LP	A7F30026283	AC511M:Dell Stereo Soundbar	NNA	05/05/2020-05/06/2020	B100	        64,987.15	        48.000
	30001098	DELL MARKETING LP	A7F30028784	Dell UltraSharp 24 Monitor - U2415	NOY	05/06/2020-05/06/2020	B100	        10,752.00	        48.000
	30001098	DELL MARKETING LP	A7F30085750	VMware vRealize Ops 7 Std 25 VM Pack	QZA	05/06/2020-05/06/2020	B100	        42,750.80	        22.000
	30001098	DELL MARKETING LP	UBF:MTD	Dell Adapter-DisplayPort to HDMI 2.0  4K	MTD	05/05/2020-05/05/2020	B100	            81.44	         4.000
	30001098	DELL MARKETING LP	UBF:NNA	DELL Precision 3630 Tower	NNA	05/05/2020-05/05/2020	B100	         1,142.00	         1.000
	30002278	LESMAN INSTRUMENT COMPANY	J21K-254	DP SW WATER 0-90PSI, FIXED DB	NSB	05/08/2020-05/08/2020	B100	           390.00	         2.000
	30002322	EMERSON AUTOMATION SOLUTIONS FINAL	A7F30015140	Keystone EPI2 on/off elec actuator E025	OMB	05/08/2020-05/08/2020	B100	           757.89	         1.000
	30002322	EMERSON AUTOMATION SOLUTIONS FINAL	A7F30015141	Keystone EPI2 on/off elec actuator E051	OMB	05/04/2020-05/04/2020	B100	         3,494.72	         4.000
	30002322	EMERSON AUTOMATION SOLUTIONS FINAL	A7F30015144	Keystone EPI2-006+OM1 modulati elec act	OMB	05/01/2020-05/01/2020	B100	           602.10	         1.000
	30002322	EMERSON AUTOMATION SOLUTIONS FINAL	A7F30015146	Keystone EPI2-025+OM1 modulati elec act	OMB	05/01/2020-05/01/2020	B100	           978.94	         1.000
	30002322	EMERSON AUTOMATION SOLUTIONS FINAL	A7F30102634	ISV-1227267 ACTR 5100LB ELEC 120VAC 2-PS	OMB	05/11/2020-05/11/2020	B100	         1,747.36	         2.000
	30002532	ROSEMOUNT INC	A7F30017623	0305RC32B11B4, ROSEMOUNT, MANIFOLD	NSB	05/01/2020-05/01/2020	B100	           358.68	         1.000
	30002532	ROSEMOUNT INC	A7F30077798	3051CD4A02A1A55Q	NSB	05/01/2020-05/01/2020	B100	         1,302.77	         1.000
	30002532	ROSEMOUNT INC	UBF:NSB	3051CD3A02A1AS5	NSB	05/04/2020-05/04/2020	B100	         5,470.36	         8.000
	30002532	ROSEMOUNT INC	UBF:NSD	248HANAA2XAQ4	NSD	05/04/2020-05/04/2020	B100	        10,221.80	        60.000
	30002684	MULTI-MEASUREMENTS INC	A7F30012000	ECT/4-20mA/4-20mA/12-42DC[DIN], isolator	MEH	05/04/2020-05/04/2020	B100	         1,020.00	         4.000
	30002878	VALVE SOLUTIONS INC	UBF:OMH	1060/S-X (PER QUOTE)	OMH	05/05/2020-05/05/2020	B100	         2,863.54	         2.000
	30004122	NEWARK CORP	UBF:MRF	35B2165	MRF	05/06/2020-05/06/2020	B100	           255.23	        56.000
	30005656	SOUTH SIDE CONTROL SUPPLY COMPANY	UBF:OMH	VP527A1034	OMH	05/05/2020-05/05/2020	B100	           636.56	         4.000
	30005866	WESCO DISTRIBUTION INC	A7F30000837	N/C CONTACT BLOCK	MOA	05/08/2020-05/08/2020	B100	            13.00	         1.000
	30005866	WESCO DISTRIBUTION INC	A7F30001877	N/O CONTACT BLOCK	MOA	05/11/2020-05/11/2020	B100	            52.00	         4.000
	30005866	WESCO DISTRIBUTION INC	A7F30050384	PUSH PULL STA N1 SURFACE PULL RESET BOIL	MTG	05/06/2020-05/06/2020	B100	           112.00	         1.000
	30005866	WESCO DISTRIBUTION INC	UBF:MBA	LSF*FP0250-2D8E1*EA*POWER SUPPLY	MBA	05/08/2020-05/08/2020	B100	           280.00	         1.000
	30006157	BLACK BOX CORP OF PENNSYLVANIA	UBF:NRA	LGB5124A-R2 (20)SFP GIGABIT QT: Q346984	NRA	05/06/2020-05/06/2020	B100	         1,568.55	        10.000
	30006758	EATON CORP	A7F30083444	UPS 700VA/420W, 120V 50/60 HZ	MBL	05/07/2020-05/07/2020	B100	            84.13	         1.000
	30009804	SAGINAW CONTROL & ENGINEERING INC	UBF:JDC	SCE-30P24	JDC	05/08/2020-05/08/2020	B100	           733.92	         6.000
	30010146	HUNT ELECTRIC CORP	A7F30000072	Electrical Wiring	QIB	05/04/2020-05/04/2020	B100	         1,625.00	     1,625.000
